record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,versi_wilayah,dataset_asal
ID-0004051,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,8.12,% pengguna internet,area,rural,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004052,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,65.49,% pengguna internet,area,rural,category,news_information,id_38_2024,bps_internet_purpose
ID-0004053,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.48,% pengguna internet,area,rural,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004054,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.43,% pengguna internet,area,rural,category,other,id_38_2024,bps_internet_purpose
ID-0004055,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.8,% pengguna internet,area,rural,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004056,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,65.43,% pengguna internet,area,rural,category,social_media,id_38_2024,bps_internet_purpose
ID-0004057,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.6,% pengguna internet,area,rural,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004058,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,9.74,% pengguna internet,area,total,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004059,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.51,% pengguna internet,area,total,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004060,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,10.89,% pengguna internet,area,total,category,email,id_38_2024,bps_internet_purpose
ID-0004061,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,79.51,% pengguna internet,area,total,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004062,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.64,% pengguna internet,area,total,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004063,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,14.03,% pengguna internet,area,total,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004064,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,67.81,% pengguna internet,area,total,category,news_information,id_38_2024,bps_internet_purpose
ID-0004065,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.96,% pengguna internet,area,total,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004066,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,5.22,% pengguna internet,area,total,category,other,id_38_2024,bps_internet_purpose
ID-0004067,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.24,% pengguna internet,area,total,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004068,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,70.94,% pengguna internet,area,total,category,social_media,id_38_2024,bps_internet_purpose
ID-0004069,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.18,% pengguna internet,area,total,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004070,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,17.15,% pengguna internet,area,urban,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004071,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.19,% pengguna internet,area,urban,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004072,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,18.23,% pengguna internet,area,urban,category,email,id_38_2024,bps_internet_purpose
ID-0004073,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,84.12,% pengguna internet,area,urban,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004074,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,14.82,% pengguna internet,area,urban,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004075,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,22.97,% pengguna internet,area,urban,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004076,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,71.3,% pengguna internet,area,urban,category,news_information,id_38_2024,bps_internet_purpose
ID-0004077,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.67,% pengguna internet,area,urban,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004078,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.4,% pengguna internet,area,urban,category,other,id_38_2024,bps_internet_purpose
ID-0004079,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.42,% pengguna internet,area,urban,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004080,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,79.27,% pengguna internet,area,urban,category,social_media,id_38_2024,bps_internet_purpose
ID-0004081,82,Maluku Utara,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.06,% pengguna internet,area,urban,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004082,82,Maluku Utara,provinsi,2024,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,5.85,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004083,82,Maluku Utara,provinsi,2024,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,5.68,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004084,82,Maluku Utara,provinsi,2024,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,6.6,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004085,82,Maluku Utara,provinsi,2024,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,5.04,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004086,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.45,% pengguna internet,area,rural,category,desktop,id_38_2024,bps_access_device
ID-0004087,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,4.07,% pengguna internet,area,rural,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004088,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.41,% pengguna internet,area,rural,category,mobile,id_38_2024,bps_access_device
ID-0004089,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.12,% pengguna internet,area,rural,category,other,id_38_2024,bps_access_device
ID-0004090,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,1.31,% pengguna internet,area,total,category,desktop,id_38_2024,bps_access_device
ID-0004091,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,7.91,% pengguna internet,area,total,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004092,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.38,% pengguna internet,area,total,category,mobile,id_38_2024,bps_access_device
ID-0004093,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.16,% pengguna internet,area,total,category,other,id_38_2024,bps_access_device
ID-0004094,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,2.61,% pengguna internet,area,urban,category,desktop,id_38_2024,bps_access_device
ID-0004095,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,13.72,% pengguna internet,area,urban,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004096,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.33,% pengguna internet,area,urban,category,mobile,id_38_2024,bps_access_device
ID-0004097,82,Maluku Utara,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.22,% pengguna internet,area,urban,category,other,id_38_2024,bps_access_device
ID-0004098,91,Papua Barat,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,19.53,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004099,91,Papua Barat,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,27.45,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004100,91,Papua Barat,provinsi,2017,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,39.74,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004101,91,Papua Barat,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,26.99,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004102,91,Papua Barat,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,36.41,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004103,91,Papua Barat,provinsi,2018,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,50.1,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004104,91,Papua Barat,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,34.4,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004105,91,Papua Barat,provinsi,2018,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,38.22,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004106,91,Papua Barat,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,32.64,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004107,91,Papua Barat,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,43.46,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004108,91,Papua Barat,provinsi,2019,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,58.25,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004109,91,Papua Barat,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,41.19,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004110,91,Papua Barat,provinsi,2019,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,45.51,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004111,91,Papua Barat,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,38.92,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004112,91,Papua Barat,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,50.21,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004113,91,Papua Barat,provinsi,2020,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,65.61,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004114,91,Papua Barat,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,47.71,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004115,91,Papua Barat,provinsi,2020,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,52.46,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004116,91,Papua Barat,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,40.43,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004117,91,Papua Barat,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,54.61,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004118,91,Papua Barat,provinsi,2021,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,73.31,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004119,91,Papua Barat,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,60.75,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0004120,91,Papua Barat,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,74.08,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0004121,91,Papua Barat,provinsi,2021,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,92.43,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0004122,91,Papua Barat,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,52.11,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004123,91,Papua Barat,provinsi,2021,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,56.89,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004124,91,Papua Barat,provinsi,2021,Literasi digital,digital_literacy_index,Indeks Literasi Digital Kominfo,3.61,poin 1–5,,,,,id_34_pre_split,kominfo_digital_literacy_province_2021
ID-0004125,91,Papua Barat,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,49.77,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004126,91,Papua Barat,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,58.27,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004127,91,Papua Barat,provinsi,2022,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,74.59,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004128,91,Papua Barat,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,68.76,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0004129,91,Papua Barat,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,78.32,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0004130,91,Papua Barat,provinsi,2022,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,91.52,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0004131,91,Papua Barat,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,56.37,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004132,91,Papua Barat,provinsi,2022,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,60.02,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004133,91,Papua Barat,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,49.82,% penduduk dalam kelompok,area,rural,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004134,91,Papua Barat,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,60.01,% penduduk dalam kelompok,area,total,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004135,91,Papua Barat,provinsi,2023,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,74.29,% penduduk dalam kelompok,area,urban,,,id_34_pre_split,bps_internet_access_history_province_2017_2024
ID-0004136,91,Papua Barat,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,73.71,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_34_pre_split,bps_household_internet
ID-0004137,91,Papua Barat,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,82.05,% rumah tangga dalam klasifikasi daerah,area,total,,,id_34_pre_split,bps_household_internet
ID-0004138,91,Papua Barat,provinsi,2023,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,94.01,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_34_pre_split,bps_household_internet
ID-0004139,91,Papua Barat,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,57.37,% penduduk dalam kelompok,sex,female,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004140,91,Papua Barat,provinsi,2023,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,62.46,% penduduk dalam kelompok,sex,male,,,id_34_pre_split,bps_internet_gender_history_province_2018_2024
ID-0004141,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.77,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004142,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",1.8,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004143,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.87,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004144,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.21,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004145,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",6,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004146,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",8.15,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004147,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",6.76,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004148,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",9.07,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004149,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",8.4,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004150,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",9.4,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004151,91,Papua Barat,provinsi,2023,Komponen pembangunan TIK,tertiary_enrolment_norm,"Partisipasi pendidikan tinggi, ternormalisasi",3.37,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004152,91,Papua Barat,provinsi,2023,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,5.68,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004153,91,Papua Barat,provinsi,2023,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,5.69,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004154,91,Papua Barat,provinsi,2023,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,6.51,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004155,91,Papua Barat,provinsi,2023,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,5.28,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004156,91,Papua Barat,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,55.75,% penduduk dalam kelompok,area,rural,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004157,91,Papua Barat,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,62.96,% penduduk dalam kelompok,area,total,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004158,91,Papua Barat,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,79.14,% penduduk dalam kelompok,area,urban,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004159,91,Papua Barat,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,80.47,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_38_2024,bps_household_internet
ID-0004160,91,Papua Barat,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,85.51,% rumah tangga dalam klasifikasi daerah,area,total,,,id_38_2024,bps_household_internet
ID-0004161,91,Papua Barat,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,97.26,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_38_2024,bps_household_internet
ID-0004162,91,Papua Barat,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,59.57,% penduduk dalam kelompok,sex,female,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0004163,91,Papua Barat,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,66.03,% penduduk dalam kelompok,sex,male,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0004164,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,fixed_broadband_norm,"Broadband tetap per 100 penduduk, ternormalisasi",0.87,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004165,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,fixed_telephone_norm,"Telepon tetap per 100 penduduk, ternormalisasi",0.02,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004166,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,household_computer_norm,"Rumah tangga dengan komputer, ternormalisasi",1.9,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004167,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,household_internet_norm,"Rumah tangga dengan internet, ternormalisasi",8.71,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004168,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,individual_internet_norm,"Individu pengguna internet, ternormalisasi",6.44,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004169,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,international_bandwidth_norm,"Bandwidth internet internasional per pengguna, ternormalisasi",8.55,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004170,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,mean_years_school_norm,"Rata-rata lama sekolah, ternormalisasi",6.8,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004171,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,mobile_broadband_norm,"Broadband seluler per 100 penduduk, ternormalisasi",8.58,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004172,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,mobile_cellular_norm,"Telepon seluler per 100 penduduk, ternormalisasi",8.34,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004173,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,secondary_enrolment_norm,"Partisipasi pendidikan sekunder, ternormalisasi",9.38,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004174,91,Papua Barat,provinsi,2024,Komponen pembangunan TIK,tertiary_enrolment_norm,"Partisipasi pendidikan tinggi, ternormalisasi",3.22,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_normalized_components_province_2023_2024
ID-0004175,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.55,% pengguna internet,area,rural,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004176,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.48,% pengguna internet,area,rural,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004177,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,5.66,% pengguna internet,area,rural,category,email,id_38_2024,bps_internet_purpose
ID-0004178,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,86.89,% pengguna internet,area,rural,category,entertainment,id_38_2024,bps_internet_purpose
